latitude,longitude,age_first_funding_year,age_last_funding_year,age_first_milestone_year,age_last_milestone_year,relationships,funding_rounds,funding_total_usd,milestones,is_CA,is_NY,is_MA,is_TX,is_otherstate,is_software,is_web,is_mobile,is_enterprise,is_advertising,is_gamesvideo,is_ecommerce,is_biotech,is_consulting,is_othercategory,has_VC,has_angel,has_roundA,has_roundB,has_roundC,has_roundD,avg_participants,is_top500,status,city_encoded,state_encoded,category_encoded,funding_efficiency,investor_strength,milestone_speed,network_funding_ratio,is_top_state,log_funding
40.7566658,-73.9827553,1.1644,1.3507,1.3507,3.3315,13,2,5500000,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.0,1,1,135,23,34,1833333.3333333333,1,0.8508103969030503,0.7869126102795906,1,15.520258832020865
39.951311,-75.169522,0.8301,2.8329,1.0877,3.337,17,3,5000000,4,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1.6667,1,1,147,26,0,1250000.0,3,1.9159840973319922,1.035010844852016,0,15.424948670398354
37.406914,-122.09037,-1.0521,0.6247,-1.3589,1.663,11,2,3700000,3,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3.0,0,0,125,2,8,1233333.3333333333,3,2.727272727272727,0.6822194657936359,1,15.123843647884687
36.9397206,-121.7768449,1.2137,3.0082,2.5205,4.4767,4,2,7000000,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.0,0,0,71,2,30,2333333.3333333335,1,0.0,0.23864325320782215,1,15.76142084987672
42.375219,-71.056101,1.2466,2.1616,2.0,3.8137,14,2,32000000,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,3.5,1,0,27,12,20,10666666.666666666,2,1.3333333333333333,0.7658121127635239,1,17.281246492014
42.358822,-71.104329,0.7123,4.2301,2.6685,3.0575,8,3,7900000,2,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2.0,0,1,37,12,0,1975000.0,1,0.5451819544773068,0.47386702032906114,1,15.882373444019521
30.280148,-97.749908,4.8247,4.8247,0.2466,0.2466,1,1,5000000,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1.0,1,0,13,29,18,2500000.0,3,0.802181934862827,0.060882990873648006,0,15.424948670398354
47.638456,-122.356965,1.0,3.1863,2.4301,7.6247,5,2,2100000,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1.5,1,1,184,32,27,700000.0,3,0.874610069677269,0.3213894642765748,0,14.557448378884015
39.116333,-77.18130699999998,0.2055,4.3973,3.4164,3.4164,6,4,22250000,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,2.5,1,1,21,13,8,4450000.0,4,0.22642876551037047,0.33486155568342385,0,16.917852611520342
45.520247,-122.674195,0.5397,1.5014,-14.1699,2.2082,6,2,1975000,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,3.0,0,1,154,25,8,658333.3333333334,5,1.8181818181818181,0.3871947104080834,0,14.496079462646344
40.723652,-73.985281,0.0,0.0,3.5918,4.3260000000000005,0,1,1000000,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,1,1,135,23,34,500000.0,2,0.43555904002787577,0.0,1,13.815511557963774
40.602206,-75.47127900000002,2.3452,2.3452,2.5205,4.4767,0,1,35000000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1.0,0,0,5,26,4,17500000.0,1,0.0,0.0,0,17.370858648025116
42.5656454,-71.3222696,5.5945,5.5945,2.5205,4.4767,3,1,26000000,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2.0,1,1,139,12,28,13000000.0,3,0.0,0.1659878948171982,1,17.073607134447293
34.054935,-118.244476,0.6712,0.6712,0.0,0.7562,3,1,100000,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,0,0,107,2,11,50000.0,2,1.8181818181818181,0.23975189582096396,1,11.51293546492023
39.750152,-104.99643799999998,1.0,1.0,3.811,4.9178,6,1,5000000,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,1,1,58,3,18,2500000.0,1,0.6235709831635835,0.3652979452418881,0,15.424948670398354
34.062588,-84.16923,6.8356,8.3096,2.5205,4.4767,5,2,7300000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,3.0,1,0,60,7,3,2433333.3333333335,4,0.0,0.2975590922408635,0,15.803385043104912
51.43247,-2.664213,1.3425,1.726,-0.0822,1.7205,8,2,5800000,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,4.0,1,1,157,27,8,1933333.3333333333,3,1.8181818181818181,0.4827021090247086,0,15.573368647930426
37.788482,-122.409173,0.5808,5.2521,3.0877,4.1699,11,4,23350000,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,3.0,1,1,174,2,11,4670000.0,4,0.4892726961371921,0.6122639502193383,1,16.966107584905732
42.393662,-71.25585500000003,3.6877,5.9644,2.5205,4.4767,7,2,13500000,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,2.5,1,1,205,12,30,4500000.0,4,0.0,0.40187848758255856,1,16.41820031748273
42.496515,-71.480233,7.3534,8.126,11.0329,11.0575,13,2,24500000,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.5,1,1,30,12,27,8166666.666666667,0,0.1662109715862344,0.721653570581412,1,17.01418371633128
37.534538,-122.252466,3.6027,3.6027,3.0027,3.0027,2,1,10000000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,4.0,1,0,163,2,24,5000000.0,1,0.24983136382941515,0.11683542545250893,1,16.118095750958314
40.767013,-111.890431,-1.9863,-1.9863,2.5205,4.4767,3,1,8500000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1.0,0,0,170,30,22,4250000.0,3,0.0,0.17693293648851735,0,15.955576839107596
30.161661,-95.471256,16.4192,16.4192,2.5205,4.4767,0,1,6000000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,3.0,0,0,195,29,4,3000000.0,1,0.0,0.0,0,15.607270193858982
37.424298,-122.139809,1.337,1.337,1.3479,1.3479,3,1,2000000,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.0,1,1,143,2,30,1000000.0,1,0.4259125175688913,0.19344033209448683,1,14.508658238524095
30.280148,-97.749908,1.1123,1.937,0.0,1.1123,3,2,4100000,2,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1.5,1,1,13,29,8,1366666.6666666667,1,1.8181818181818181,0.18488277886528307,0,15.226497775576945
37.40047,-122.072981,0.3699,0.3699,1.9507,8.3178,5,1,6200000,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2.0,1,1,125,2,26,3100000.0,1,1.355610533093842,0.3004796855662112,1,15.64006001130563
37.767575,-122.411157,4.0877,5.5753,4.0027,4.0027,8,2,12250000,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,2.5,1,1,174,2,0,4083333.3333333335,2,0.1998920582885242,0.46186612242441466,1,16.32103657658766
37.779281,-122.419236,3.3945,5.0712,5.7233,8.7342,3,2,11725600,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,2.0,1,1,174,2,18,3908533.3333333335,2,0.29747296714411076,0.17363839154151503,1,16.277285128978708
42.504817,-71.195611,4.3151,5.8301,2.5205,4.4767,1,2,16000000,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3.0,1,0,35,12,30,5333333.333333333,2,0.0,0.0568566267744458,1,16.588099342704055
47.603832,-122.330062,2.4767,4.3836,3.3945,4.9863,10,3,5056559,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1.6667,1,1,184,32,18,1264139.75,4,0.45511434747980434,0.608413249084708,0,15.43619696816912
37.780883,-122.395257,0.4137,0.4137,6.8329,8.874,9,1,100000,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,1,1,174,2,34,50000.0,2,0.38299991063335415,0.7192556874628919,1,11.51293546492023
37.789429,-122.276524,4.0877,9.3068,6.0027,6.0027,5,3,33000000,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,3.6667,1,1,2,2,8,8250000.0,5,0.14280206206177617,0.27304472719041556,1,17.312018149733785
40.750519,-73.993494,1.4082,1.9068,-0.1616,1.8384,5,2,2212000,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,3.0,1,1,135,23,1,737333.3333333334,3,1.8181818181818181,0.32031964120515166,1,14.609408093703827
37.484347,-122.225803,5.9014,7.2904,2.5205,4.4767,1,4,19800000,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,5.0,1,1,163,2,3,3960000.0,4,0.0,0.05617601165800348,1,16.801192546169812
37.566009,-122.321646,0.8301,1.0986,1.1014,1.1616,6,2,4500000,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,3.0,1,0,177,2,34,1500000.0,3,0.9517464547444561,0.3676563363571755,1,15.319588176962746
42.2960173,-71.2128734,4.0027,4.0055,4.0027,4.0027,2,2,14000000,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1.5,1,1,133,12,30,4666666.666666667,4,0.1998920582885242,0.11458318559914987,1,16.454567959008102
26.106273,-80.41894,0.0548,0.0548,0.0685,0.4,4,1,100000,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1.0,0,0,212,6,29,50000.0,2,1.8181818181818181,0.31966919442795194,0,11.51293546492023
37.4027811,-122.1441615,2.3562,3.4274,3.0027,5.3425,4,2,9900000,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2.0,1,1,143,2,30,3300000.0,2,0.4996627276588303,0.23380812376334947,1,16.108045416114916
37.779281,-122.419236,0.0,5.063,5.0055,5.7945,10,3,7600000,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,5.0,1,1,174,2,0,1900000.0,2,0.333028057613854,0.5936952319861418,1,15.843658936835498
34.430786,-119.715074,0.0,0.0,0.737,0.737,2,1,50000,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2.0,0,0,180,2,11,25000.0,2,0.5757052389176741,0.1692076253680014,1,10.819798284210286
37.448944,-122.161415,-0.0849,-0.0849,2.5205,4.4767,3,1,650000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1.0,0,0,143,2,24,325000.0,2,0.0,0.20855449987211533,1,13.384729180332174
34.005914000000004,-118.488129,0.9178,2.7288,2.4164,2.7288,8,3,10500000,3,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,2.0,1,0,107,2,18,2625000.0,5,0.8781173164734809,0.46601346579517827,1,16.166885910365842
34.019657,-118.487549,0.4712,0.4712,0.0,0.9178,12,1,500000,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,1,182,2,34,250000.0,2,1.8181818181818181,0.849716012814794,1,13.122365377402328
37.390501,-122.081151,1.9342,4.0438,2.0027,10.189,2,2,24300000,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,2.5,1,1,125,2,34,8100000.0,2,0.9991008092716556,0.11107416692088863,1,17.00598694946304
37.386778,-121.966277,7.4904,7.874,7.0055,7.0055,6,2,18000000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,4.0,1,0,181,2,12,6000000.0,4,0.12491412154144027,0.33887043154010077,1,16.705882371415992
37.391642,-122.09393500000002,2.2466,5.0356,2.5205,4.4767,2,2,9500000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,3.0,1,0,125,2,12,3166666.6666666665,4,0.0,0.11718656757600326,1,16.066802461833923
39.2328783,-76.8204666,7.3151,7.3151,5.0055,5.0055,6,1,16980999,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1.0,1,1,52,13,3,8490499.5,1,0.166514028806927,0.33998946518980716,0,16.64760562992844
37.419819,-122.09018799999998,1.0027,1.0027,1.1644,3.5699,2,1,5000000,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3.0,0,0,125,2,11,2500000.0,1,0.9240436148586213,0.12176598174729601,1,15.424948670398354
47.657943,-117.421226,1.6712,1.6712,2.5205,4.4767,3,1,350000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1.0,0,0,167,32,12,175000.0,3,0.0,0.21793311622843226,0,12.765691290604371
42.485691,-71.19861999999998,1.2384,4.9726,1.0,1.0,1,5,13130000,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2.0,1,0,35,12,34,2188333.3333333335,4,0.5,0.05750295602339,1,16.390410322440438
39.78373,-100.445882,2.8247,2.8247,0.0,2.8219,1,1,20000000,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,0,0,184,32,30,10000000.0,1,1.8181818181818181,0.05614431326618112,0,16.811242881518265
42.372912,-71.118999,0.5014,3.2959,2.0685,6.9973,18,3,26500000,4,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,2.0,1,1,37,12,18,6625000.0,5,1.3035685188202706,0.994878842988549,1,17.0926553286923
42.432106,-71.453968,3.6986,4.1041,2.5205,4.4767,4,2,15000000,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,5.0,1,1,114,12,8,5000000.0,1,0.0,0.22826410909168904,1,16.52356082573315
39.414219,-77.410927,4.3041,4.3041,2.5205,4.4767,0,1,2600000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1.0,0,0,70,13,24,1300000.0,1,0.0,0.0,0,14.77102238760702
37.54827,-121.988572,2.3973,6.0329,2.5205,4.4767,1,4,21470000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,3.5,1,0,72,2,4,4294000.0,2,0.0,0.05592163342937086,1,16.882167216431583
30.280148,-97.749908,0.0,0.0,0.274,0.863,5,1,20000,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,0,13,29,18,10000.0,2,1.5698587127158556,0.4585667703240225,0,9.90353755128617
37.384239,-122.012475,1.9151,2.5808,2.0,6.9178,10,2,3600000,3,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1.0,0,0,191,2,34,1200000.0,3,1.0,0.6212552025030139,1,15.096444681204078
37.779281,-122.419236,0.5863,0.5863,1.0493,1.0493,8,1,2600000,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2.0,0,1,174,2,6,1300000.0,1,0.4879715024642562,0.5072594409786937,1,14.77102238760702
37.424298,-122.139809,0.8027,0.8027,0.0,1.411,5,1,5000000,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,1,0,143,2,34,2500000.0,1,1.8181818181818181,0.30441495436824006,1,15.424948670398354
32.897274,-117.201076,4.7589,6.2247,3.6685,6.2247,2,2,17000000,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,3.5,1,1,173,2,18,5666666.666666667,2,0.4284031273428296,0.11332264046042419,1,16.648723960844016
43.643967,-70.923675,4.3699,4.3699,2.5205,4.4767,0,1,662000,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,3.0,0,0,210,14,15,331000.0,1,0.0,0.0,0,13.403022345492023
40.73901,-73.997259,0.0,1.0247,2.0055,2.7315,12,2,3750000,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,4.0,1,1,135,23,14,1250000.0,3,0.6654466810846781,0.7436203571150204,1,15.137266664613225
37.536402,-122.325129,0.1753,3.8795,2.0,4.474,12,3,20750000,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,2.3333,1,1,163,2,12,5187500.0,5,0.6666666666666666,0.6723420985794737,1,16.84805685283375
37.786942,-122.401245,1.1616,7.5041,2.5205,4.4767,5,4,19000000,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,2.0,1,1,174,2,11,3800000.0,3,0.0,0.28153233063692057,1,16.759949589762293
37.778613,-122.395289,-0.4192,0.6658,2.5205,4.4767,20,3,22500000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,4.0,1,1,174,2,26,5625000.0,4,0.0,1.1155095708260867,1,16.929025911619092
37.792394,-122.402349,0.5041,3.0986,2.2384,3.7562,10,3,7300000,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,2.0,1,1,174,2,0,1825000.0,4,0.9263833992094862,0.595118184481727,1,15.803385043104912
39.78373,-100.445882,0.7479,7.8247,4.3151,5.9041,16,7,26390819,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1.3333,1,0,184,32,34,3298852.375,5,0.5644296438448947,0.8845385914656759,0,17.08852678037267
47.582658,-122.135282,4.4959,4.4959,2.5205,4.4767,4,1,10000000,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.0,1,1,17,32,30,5000000.0,1,0.0,0.23367085090501785,0,16.118095750958314
40.73901,-73.997259,0.0849,0.0849,0.0,0.0,1,1,31000,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.0,0,0,127,23,34,15500.0,2,0.9090909090909091,0.08816962272968001,1,10.34177474101152
37.451026,-122.18676,1.7479,2.7288,1.7479,6.1452,16,3,21500000,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,3.3333,1,1,117,2,18,5375000.0,2,1.4556570471996797,0.8946762743656936,1,16.88356353960952
39.540323,-104.857271,4.8521,4.8521,6.5863,6.5863,5,1,4000000,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5.0,1,1,65,3,27,2000000.0,0,0.13181656406944098,0.30860758710645847,0,15.201805169084134
33.020832,-117.077311,0.5041,3.7068,2.9863,4.0219,5,3,9400000,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,4.0,1,1,185,2,11,2350000.0,5,1.0034367709404712,0.2931481826768182,1,16.056220353623207
37.402802,-122.117418,0.0411,2.1288,1.7562,4.874,9,3,5600000,4,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2.0,1,1,135,23,34,1400000.0,2,1.4512734924896598,0.5441921076838421,1,15.53827733427679
37.782101,-122.389519,2.0027,3.0466,3.5836,5.4767,9,2,6000000,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,2.5,1,1,174,2,10,2000000.0,2,0.4363382494109433,0.5419313285652455,1,15.607270193858982
37.78227879999999,-122.392978,0.7534,3.0712,3.9178,4.5041,16,3,2000000,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3.6667,1,1,174,2,31,500000.0,2,0.40668591646671276,1.0316817711705963,1,14.508658238524095
37.778551,-122.391686,0.4548,0.7041,0.5808,1.737,5,2,1000000,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,5.5,1,1,174,2,10,333333.3333333333,4,1.8977732793522268,0.3374841280665974,1,13.815511557963774
40.012771,-75.239234,1.126,1.4055,0.7918,1.3973,3,2,200000,2,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,2.0,1,0,15,26,11,66666.66666666667,3,1.1161960040183057,0.22716813277394607,0,12.206077645517674
37.628328,-122.420814,1.8658,1.8658,0.0,1.863,2,1,2300000,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2.0,1,0,171,2,4,1150000.0,1,1.8181818181818181,0.12780842955486107,1,14.648420115681892
37.7885714,-122.40359850000002,2.2164,2.2164,0.7479,3.4164,5,1,1000000,4,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,1,0,174,2,18,500000.0,1,2.288460438240174,0.3374841280665974,1,13.815511557963774
37.779624,-122.391236,0.8356,5.7534,4.9781,7.0301,13,5,24750000,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,2.4,1,1,174,2,19,4125000.0,7,0.501831685652632,0.7212470926515826,1,17.024336087383013
42.055849,-87.694664,2.5534,6.3945,6.6356,6.6356,15,2,12800000,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2.0,1,0,66,9,30,4266666.666666667,2,0.13096547750013096,0.8638087056887597,0,16.36495580701484
37.4305755,-122.0971389,4.2384,6.5753,7.0027,7.0027,10,2,30500000,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,4.5,1,1,125,2,8,10166666.666666666,1,0.12495782673347744,0.5484489588724736,1,17.233237274364523
33.133524,-117.254593,5.5671,8.5342,5.6055,7.8384,3,3,36300000,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1.5,1,0,40,2,2,9075000.0,4,0.30277798804026945,0.16297856738041108,1,17.40732832678329
37.779281,-122.419236,2.1726,3.0849,3.0877,4.7753,7,3,6693782,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1.6667,1,1,174,2,25,1673445.5,3,0.7339090442057881,0.41874319064116156,1,15.716689743138032
32.901049,-117.192656,11.4329,11.4329,2.5205,4.4767,1,1,20000000,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,5.0,1,0,173,2,12,10000000.0,1,0.0,0.05614431326618112,1,16.811242881518265
37.316653,-122.05074,3.4767,3.4767,3.6849,5.6274,8,1,11370000,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2.0,1,1,55,2,20,5685000.0,1,0.6403551836752118,0.46386253001914124,1,16.246488953677463
34.090368,-118.393064,0.5863,2.6384,3.5425,6.0712,13,3,16500000,4,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1.3333,1,1,209,2,34,4125000.0,3,0.8805723720418271,0.7378452342596747,1,16.61887099947687
37.794891,-122.397901,0.0,0.0,3.411,3.411,3,1,250000,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3.0,0,0,175,2,20,125000.0,2,0.22670596236681026,0.2233934626157021,1,12.429220196836383
40.70438220000001,-73.98657170000001,0.5041,3.3562,3.4219,7.2274,9,5,14400000,5,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,5.8,1,1,135,23,34,2400000.0,4,1.1307356566181959,0.5147934820430895,1,16.48273883399067
37.797435,-122.403175,1.0164,7.1534,5.6959,8.1781,10,4,13075000,2,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,4.0,1,1,174,2,0,2615000.0,2,0.29869024328320315,0.5751683937457543,1,16.386212644397094
37.388077,-122.08316,-0.4986,-0.4137,-0.4986,5.7699,10,2,26000000,4,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,2.5,1,1,125,2,11,8666666.666666666,2,3.6363636363636362,0.553292982723994,1,17.073607134447293
42.504817,-71.195611,3.1616,3.6904,3.0027,4.5041,6,2,16300000,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2.0,1,1,35,12,8,5433333.333333333,1,0.4996627276588303,0.34077983220624514,1,16.60667572712668
30.409765000000004,-97.75101,4.4521,7.2274,7.0055,7.0055,5,2,5992316,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,2.0,0,1,13,29,8,1997438.6666666667,4,0.12491412154144027,0.3010961941698304,0,15.605988706651662
37.4233698,-122.09868590000002,0.8027,0.8027,5.3151,5.3151,4,1,1200000,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.0,0,0,143,2,30,600000.0,1,0.15835061994267707,0.2667051976005029,1,13.997832948091215
40.729839,-73.991781,1.1836,1.3781,1.3288,3.1096,7,2,1900000,2,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2.5,1,0,135,23,34,633333.3333333334,3,0.8588114050154585,0.452858557288446,1,14.45736497045232
37.779281,-122.419236,9.3534,12.4055,7.0055,11.3836,9,3,30300000,2,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,4.5,1,0,174,2,11,7575000.0,4,0.24982824308288054,0.4937822309578387,1,17.226658303482896
40.730646,-73.986614,2.0027,2.0027,2.5205,4.4767,4,1,500000,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,5.0,0,0,135,23,34,250000.0,2,0.0,0.28323867093826466,1,13.122365377402328
42.8138649,-86.02384599999998,0.3288,0.3288,-0.4192,-0.4192,3,1,20000,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,0,0,220,15,34,10000.0,2,0.9090909090909091,0.2751400621944135,0,9.90353755128617
38.969532,-77.385948,0.1616,2.1781,1.5096,2.1781,3,4,3350000,2,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1.5,0,1,79,31,18,670000.0,4,0.7969397513547977,0.18721366603147477,0,15.024471202308668
40.944543,-74.075419,5.0192,5.0192,2.5205,4.4767,1,1,26100000,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2.0,1,1,144,20,3,13050000.0,3,0.0,0.05531754900249716,0,17.077445910607096
40.441694,-79.990086,1.411,2.5151,2.5205,4.4767,0,2,1213066,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1.0,1,0,149,26,8,404355.3333333333,3,0.0,0.0,0,14.008662421355451
37.425359,-122.1389633,0.8438,4.2219,0.7616,4.9288,18,3,24030000,3,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,3.6667,1,1,143,2,0,6007500.0,2,1.7029972752043596,1.0002882136360938,1,16.9948136493273
37.764169,-122.402021,0.4986,3.4247,1.9863,5.9616,14,3,13100000,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,1.6667,1,1,174,2,33,3275000.0,4,1.6743126946388507,0.8051472898536326,1,16.388122864507256
40.757929,-73.985506,0.0822,1.7671,0.3014,5.0082,6,3,560001,5,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3.5,1,1,135,23,30,140000.25,5,3.8420162901490698,0.42147571528668737,1,13.235695634133526
